"","occurrences","kmer_count","chr","feature","group"
"4744",0,945,"chrY","3B5","hsat2_B"
"4745",0,1438,"chr1","2A1","hsat3_A1_A2_B3"
"4746",0,1438,"chr10","2A1","hsat3_A1_A2_B3"
"4747",0,1438,"chr11","2A1","hsat3_A1_A2_B3"
"4748",0,1438,"chr12","2A1","hsat3_A1_A2_B3"
"4749",0,1438,"chr13","2A1","hsat3_A1_A2_B3"
"4750",0,1438,"chr14","2A1","hsat3_A1_A2_B3"
"4751",0,1438,"chr15","2A1","hsat3_A1_A2_B3"
"4752",0,1438,"chr16","2A1","hsat3_A1_A2_B3"
"4753",0,1438,"chr17","2A1","hsat3_A1_A2_B3"
"4754",0,1438,"chr18","2A1","hsat3_A1_A2_B3"
"4755",0,1438,"chr19","2A1","hsat3_A1_A2_B3"
"4756",0,1438,"chr2","2A1","hsat3_A1_A2_B3"
"4757",0,1438,"chr20","2A1","hsat3_A1_A2_B3"
"4758",0,1438,"chr21","2A1","hsat3_A1_A2_B3"
"4759",0,1438,"chr22","2A1","hsat3_A1_A2_B3"
"4760",0,1438,"chr3","2A1","hsat3_A1_A2_B3"
"4761",0,1438,"chr4","2A1","hsat3_A1_A2_B3"
"4762",0,1438,"chr5","2A1","hsat3_A1_A2_B3"
"4763",0,1438,"chr6","2A1","hsat3_A1_A2_B3"
"4764",0,1438,"chr7","2A1","hsat3_A1_A2_B3"
"4765",0,1438,"chr8","2A1","hsat3_A1_A2_B3"
"4766",0,1438,"chr9","2A1","hsat3_A1_A2_B3"
"4767",0,1438,"chrX","2A1","hsat3_A1_A2_B3"
"4768",0,1438,"chrY","2A1","hsat3_A1_A2_B3"
"4769",0,773,"chr1","2A2","hsat3_A1_A2_B3"
"4770",0,773,"chr10","2A2","hsat3_A1_A2_B3"
"4771",0,773,"chr11","2A2","hsat3_A1_A2_B3"
"4772",0,773,"chr12","2A2","hsat3_A1_A2_B3"
"4773",0,773,"chr13","2A2","hsat3_A1_A2_B3"
"4774",0,773,"chr14","2A2","hsat3_A1_A2_B3"
"4775",0,773,"chr15","2A2","hsat3_A1_A2_B3"
"4776",0,773,"chr16","2A2","hsat3_A1_A2_B3"
"4777",0,773,"chr17","2A2","hsat3_A1_A2_B3"
"4778",0,773,"chr18","2A2","hsat3_A1_A2_B3"
"4779",0,773,"chr19","2A2","hsat3_A1_A2_B3"
"4780",0,773,"chr2","2A2","hsat3_A1_A2_B3"
"4781",0,773,"chr20","2A2","hsat3_A1_A2_B3"
"4782",0,773,"chr21","2A2","hsat3_A1_A2_B3"
"4783",0,773,"chr22","2A2","hsat3_A1_A2_B3"
"4784",0,773,"chr3","2A2","hsat3_A1_A2_B3"
"4785",0,773,"chr4","2A2","hsat3_A1_A2_B3"
"4786",0,773,"chr5","2A2","hsat3_A1_A2_B3"
"4787",0,773,"chr6","2A2","hsat3_A1_A2_B3"
"4788",0,773,"chr7","2A2","hsat3_A1_A2_B3"
"4789",0,773,"chr8","2A2","hsat3_A1_A2_B3"
"4790",0,773,"chr9","2A2","hsat3_A1_A2_B3"
"4791",0,773,"chrX","2A2","hsat3_A1_A2_B3"
"4792",0,773,"chrY","2A2","hsat3_A1_A2_B3"
"4793",0,6942,"chr1","2B","hsat3_A1_A2_B3"
"4794",0,6942,"chr10","2B","hsat3_A1_A2_B3"
"4795",0,6942,"chr11","2B","hsat3_A1_A2_B3"
"4796",0,6942,"chr12","2B","hsat3_A1_A2_B3"
"4797",0,6942,"chr13","2B","hsat3_A1_A2_B3"
"4798",0,6942,"chr14","2B","hsat3_A1_A2_B3"
"4799",0,6942,"chr15","2B","hsat3_A1_A2_B3"
"4800",0,6942,"chr16","2B","hsat3_A1_A2_B3"
"4801",0,6942,"chr17","2B","hsat3_A1_A2_B3"
"4802",0,6942,"chr18","2B","hsat3_A1_A2_B3"
"4803",0,6942,"chr19","2B","hsat3_A1_A2_B3"
"4804",0,6942,"chr2","2B","hsat3_A1_A2_B3"
"4805",0,6942,"chr20","2B","hsat3_A1_A2_B3"
"4806",0,6942,"chr21","2B","hsat3_A1_A2_B3"
"4807",0,6942,"chr22","2B","hsat3_A1_A2_B3"
"4808",0,6942,"chr3","2B","hsat3_A1_A2_B3"
"4809",0,6942,"chr4","2B","hsat3_A1_A2_B3"
"4810",0,6942,"chr5","2B","hsat3_A1_A2_B3"
"4811",0,6942,"chr6","2B","hsat3_A1_A2_B3"
"4812",0,6942,"chr7","2B","hsat3_A1_A2_B3"
"4813",0,6942,"chr8","2B","hsat3_A1_A2_B3"
"4814",0,6942,"chr9","2B","hsat3_A1_A2_B3"
"4815",0,6942,"chrX","2B","hsat3_A1_A2_B3"
"4816",0,6942,"chrY","2B","hsat3_A1_A2_B3"
"4817",0,446,"chr1","3A1","hsat3_A1_A2_B3"
"4818",0,446,"chr10","3A1","hsat3_A1_A2_B3"
"4819",0,446,"chr11","3A1","hsat3_A1_A2_B3"
"4820",0,446,"chr12","3A1","hsat3_A1_A2_B3"
"4821",0,446,"chr13","3A1","hsat3_A1_A2_B3"
"4822",0,446,"chr14","3A1","hsat3_A1_A2_B3"
"4823",0,446,"chr15","3A1","hsat3_A1_A2_B3"
"4824",0,446,"chr16","3A1","hsat3_A1_A2_B3"
"4825",0,446,"chr17","3A1","hsat3_A1_A2_B3"
"4826",0,446,"chr18","3A1","hsat3_A1_A2_B3"
"4827",0,446,"chr19","3A1","hsat3_A1_A2_B3"
"4828",0,396,"chr2","3A1","hsat3_A1_A2_B3"
"4829",1,33,"chr2","3A1","hsat3_A1_A2_B3"
"4830",2,14,"chr2","3A1","hsat3_A1_A2_B3"
"4831",3,3,"chr2","3A1","hsat3_A1_A2_B3"
"4832",0,446,"chr20","3A1","hsat3_A1_A2_B3"
"4833",0,446,"chr21","3A1","hsat3_A1_A2_B3"
"4834",0,446,"chr22","3A1","hsat3_A1_A2_B3"
"4835",0,446,"chr3","3A1","hsat3_A1_A2_B3"
"4836",0,446,"chr4","3A1","hsat3_A1_A2_B3"
"4837",0,446,"chr5","3A1","hsat3_A1_A2_B3"
"4838",0,446,"chr6","3A1","hsat3_A1_A2_B3"
"4839",0,446,"chr7","3A1","hsat3_A1_A2_B3"
"4840",0,446,"chr8","3A1","hsat3_A1_A2_B3"
"4841",0,446,"chr9","3A1","hsat3_A1_A2_B3"
"4842",0,446,"chrX","3A1","hsat3_A1_A2_B3"
"4843",0,446,"chrY","3A1","hsat3_A1_A2_B3"
"4844",0,756,"chr1","3A2","hsat3_A1_A2_B3"
"4845",0,756,"chr10","3A2","hsat3_A1_A2_B3"
"4846",0,756,"chr11","3A2","hsat3_A1_A2_B3"
"4847",0,756,"chr12","3A2","hsat3_A1_A2_B3"
"4848",0,756,"chr13","3A2","hsat3_A1_A2_B3"
"4849",0,756,"chr14","3A2","hsat3_A1_A2_B3"
"4850",0,756,"chr15","3A2","hsat3_A1_A2_B3"
"4851",0,756,"chr16","3A2","hsat3_A1_A2_B3"
"4852",0,756,"chr17","3A2","hsat3_A1_A2_B3"
"4853",0,756,"chr18","3A2","hsat3_A1_A2_B3"
"4854",0,756,"chr19","3A2","hsat3_A1_A2_B3"
"4855",0,739,"chr2","3A2","hsat3_A1_A2_B3"
"4856",1,16,"chr2","3A2","hsat3_A1_A2_B3"
"4857",2,1,"chr2","3A2","hsat3_A1_A2_B3"
"4858",0,756,"chr20","3A2","hsat3_A1_A2_B3"
"4859",0,756,"chr21","3A2","hsat3_A1_A2_B3"
"4860",0,756,"chr22","3A2","hsat3_A1_A2_B3"
"4861",0,756,"chr3","3A2","hsat3_A1_A2_B3"
"4862",0,756,"chr4","3A2","hsat3_A1_A2_B3"
"4863",0,756,"chr5","3A2","hsat3_A1_A2_B3"
"4864",0,756,"chr6","3A2","hsat3_A1_A2_B3"
"4865",0,756,"chr7","3A2","hsat3_A1_A2_B3"
"4866",0,756,"chr8","3A2","hsat3_A1_A2_B3"
"4867",0,756,"chr9","3A2","hsat3_A1_A2_B3"
"4868",0,756,"chrX","3A2","hsat3_A1_A2_B3"
"4869",0,756,"chrY","3A2","hsat3_A1_A2_B3"
"4870",0,6554,"chr1","3A3","hsat3_A1_A2_B3"
"4871",0,6554,"chr10","3A3","hsat3_A1_A2_B3"
"4872",0,6554,"chr11","3A3","hsat3_A1_A2_B3"
"4873",0,6554,"chr12","3A3","hsat3_A1_A2_B3"
"4874",0,6554,"chr13","3A3","hsat3_A1_A2_B3"
"4875",0,6554,"chr14","3A3","hsat3_A1_A2_B3"
"4876",0,6554,"chr15","3A3","hsat3_A1_A2_B3"
"4877",0,6554,"chr16","3A3","hsat3_A1_A2_B3"
"4878",0,6554,"chr17","3A3","hsat3_A1_A2_B3"
"4879",0,6554,"chr18","3A3","hsat3_A1_A2_B3"
"4880",0,6554,"chr19","3A3","hsat3_A1_A2_B3"
"4881",0,6550,"chr2","3A3","hsat3_A1_A2_B3"
"4882",1,3,"chr2","3A3","hsat3_A1_A2_B3"
"4883",2,1,"chr2","3A3","hsat3_A1_A2_B3"
"4884",0,6554,"chr20","3A3","hsat3_A1_A2_B3"
"4885",0,6554,"chr21","3A3","hsat3_A1_A2_B3"
"4886",0,6554,"chr22","3A3","hsat3_A1_A2_B3"
"4887",0,6554,"chr3","3A3","hsat3_A1_A2_B3"
"4888",0,6554,"chr4","3A3","hsat3_A1_A2_B3"
"4889",0,6554,"chr5","3A3","hsat3_A1_A2_B3"
"4890",0,6554,"chr6","3A3","hsat3_A1_A2_B3"
"4891",0,6554,"chr7","3A3","hsat3_A1_A2_B3"
"4892",0,6554,"chr8","3A3","hsat3_A1_A2_B3"
"4893",0,6554,"chr9","3A3","hsat3_A1_A2_B3"
"4894",0,6554,"chrX","3A3","hsat3_A1_A2_B3"
"4895",0,6554,"chrY","3A3","hsat3_A1_A2_B3"
"4896",0,65,"chr1","3A4","hsat3_A1_A2_B3"
"4897",0,65,"chr10","3A4","hsat3_A1_A2_B3"
"4898",0,65,"chr11","3A4","hsat3_A1_A2_B3"
"4899",0,65,"chr12","3A4","hsat3_A1_A2_B3"
"4900",0,65,"chr13","3A4","hsat3_A1_A2_B3"
"4901",0,65,"chr14","3A4","hsat3_A1_A2_B3"
"4902",0,65,"chr15","3A4","hsat3_A1_A2_B3"
"4903",0,65,"chr16","3A4","hsat3_A1_A2_B3"
"4904",0,65,"chr17","3A4","hsat3_A1_A2_B3"
"4905",0,65,"chr18","3A4","hsat3_A1_A2_B3"
"4906",0,65,"chr19","3A4","hsat3_A1_A2_B3"
"4907",0,65,"chr2","3A4","hsat3_A1_A2_B3"
"4908",0,65,"chr20","3A4","hsat3_A1_A2_B3"
"4909",0,65,"chr21","3A4","hsat3_A1_A2_B3"
"4910",0,65,"chr22","3A4","hsat3_A1_A2_B3"
"4911",0,65,"chr3","3A4","hsat3_A1_A2_B3"
"4912",0,65,"chr4","3A4","hsat3_A1_A2_B3"
"4913",0,65,"chr5","3A4","hsat3_A1_A2_B3"
"4914",0,65,"chr6","3A4","hsat3_A1_A2_B3"
"4915",0,65,"chr7","3A4","hsat3_A1_A2_B3"
"4916",0,65,"chr8","3A4","hsat3_A1_A2_B3"
"4917",0,65,"chr9","3A4","hsat3_A1_A2_B3"
"4918",0,65,"chrX","3A4","hsat3_A1_A2_B3"
"4919",0,65,"chrY","3A4","hsat3_A1_A2_B3"
"4920",0,956,"chr1","3A5","hsat3_A1_A2_B3"
"4921",0,956,"chr10","3A5","hsat3_A1_A2_B3"
"4922",0,956,"chr11","3A5","hsat3_A1_A2_B3"
"4923",0,956,"chr12","3A5","hsat3_A1_A2_B3"
"4924",0,956,"chr13","3A5","hsat3_A1_A2_B3"
"4925",0,956,"chr14","3A5","hsat3_A1_A2_B3"
"4926",0,956,"chr15","3A5","hsat3_A1_A2_B3"
"4927",0,956,"chr16","3A5","hsat3_A1_A2_B3"
"4928",0,956,"chr17","3A5","hsat3_A1_A2_B3"
"4929",0,956,"chr18","3A5","hsat3_A1_A2_B3"
"4930",0,956,"chr19","3A5","hsat3_A1_A2_B3"
"4931",0,956,"chr2","3A5","hsat3_A1_A2_B3"
"4932",0,956,"chr20","3A5","hsat3_A1_A2_B3"
"4933",0,956,"chr21","3A5","hsat3_A1_A2_B3"
"4934",0,956,"chr22","3A5","hsat3_A1_A2_B3"
"4935",0,956,"chr3","3A5","hsat3_A1_A2_B3"
"4936",0,956,"chr4","3A5","hsat3_A1_A2_B3"
"4937",0,956,"chr5","3A5","hsat3_A1_A2_B3"
"4938",0,956,"chr6","3A5","hsat3_A1_A2_B3"
"4939",0,956,"chr7","3A5","hsat3_A1_A2_B3"
"4940",0,956,"chr8","3A5","hsat3_A1_A2_B3"
"4941",0,956,"chr9","3A5","hsat3_A1_A2_B3"
"4942",0,956,"chrX","3A5","hsat3_A1_A2_B3"
"4943",0,956,"chrY","3A5","hsat3_A1_A2_B3"
"4944",0,2696,"chr1","3A6","hsat3_A1_A2_B3"
"4945",0,2696,"chr10","3A6","hsat3_A1_A2_B3"
"4946",0,2696,"chr11","3A6","hsat3_A1_A2_B3"
"4947",0,2696,"chr12","3A6","hsat3_A1_A2_B3"
"4948",0,2696,"chr13","3A6","hsat3_A1_A2_B3"
"4949",0,2696,"chr14","3A6","hsat3_A1_A2_B3"
"4950",0,2696,"chr15","3A6","hsat3_A1_A2_B3"
"4951",0,2696,"chr16","3A6","hsat3_A1_A2_B3"
"4952",0,2696,"chr17","3A6","hsat3_A1_A2_B3"
"4953",0,2696,"chr18","3A6","hsat3_A1_A2_B3"
"4954",0,2696,"chr19","3A6","hsat3_A1_A2_B3"
"4955",0,2696,"chr2","3A6","hsat3_A1_A2_B3"
"4956",0,2696,"chr20","3A6","hsat3_A1_A2_B3"
"4957",0,2696,"chr21","3A6","hsat3_A1_A2_B3"
"4958",0,2696,"chr22","3A6","hsat3_A1_A2_B3"
"4959",0,2696,"chr3","3A6","hsat3_A1_A2_B3"
"4960",0,2696,"chr4","3A6","hsat3_A1_A2_B3"
"4961",0,2696,"chr5","3A6","hsat3_A1_A2_B3"
"4962",0,2696,"chr6","3A6","hsat3_A1_A2_B3"
"4963",0,2696,"chr7","3A6","hsat3_A1_A2_B3"
"4964",0,2696,"chr8","3A6","hsat3_A1_A2_B3"
"4965",0,2696,"chr9","3A6","hsat3_A1_A2_B3"
"4966",0,2696,"chrX","3A6","hsat3_A1_A2_B3"
"4967",0,2696,"chrY","3A6","hsat3_A1_A2_B3"
"4968",0,2689,"chr1","3B1","hsat3_A1_A2_B3"
"4969",0,2689,"chr10","3B1","hsat3_A1_A2_B3"
"4970",0,2689,"chr11","3B1","hsat3_A1_A2_B3"
"4971",0,2689,"chr12","3B1","hsat3_A1_A2_B3"
"4972",0,2689,"chr13","3B1","hsat3_A1_A2_B3"
"4973",0,2689,"chr14","3B1","hsat3_A1_A2_B3"
"4974",0,2689,"chr15","3B1","hsat3_A1_A2_B3"
"4975",0,2689,"chr16","3B1","hsat3_A1_A2_B3"
"4976",0,2689,"chr17","3B1","hsat3_A1_A2_B3"
"4977",0,2689,"chr18","3B1","hsat3_A1_A2_B3"
"4978",0,2689,"chr19","3B1","hsat3_A1_A2_B3"
"4979",0,2685,"chr2","3B1","hsat3_A1_A2_B3"
"4980",1,2,"chr2","3B1","hsat3_A1_A2_B3"
"4981",2,2,"chr2","3B1","hsat3_A1_A2_B3"
"4982",0,2689,"chr20","3B1","hsat3_A1_A2_B3"
"4983",0,2689,"chr21","3B1","hsat3_A1_A2_B3"
"4984",0,2689,"chr22","3B1","hsat3_A1_A2_B3"
"4985",0,2689,"chr3","3B1","hsat3_A1_A2_B3"
"4986",0,2689,"chr4","3B1","hsat3_A1_A2_B3"
"4987",0,2689,"chr5","3B1","hsat3_A1_A2_B3"
"4988",0,2689,"chr6","3B1","hsat3_A1_A2_B3"
"4989",0,2689,"chr7","3B1","hsat3_A1_A2_B3"
"4990",0,2689,"chr8","3B1","hsat3_A1_A2_B3"
"4991",0,2689,"chr9","3B1","hsat3_A1_A2_B3"
"4992",0,2689,"chrX","3B1","hsat3_A1_A2_B3"
"4993",0,2689,"chrY","3B1","hsat3_A1_A2_B3"
"4994",0,3183,"chr1","3B2","hsat3_A1_A2_B3"
"4995",0,3183,"chr10","3B2","hsat3_A1_A2_B3"
"4996",0,3183,"chr11","3B2","hsat3_A1_A2_B3"
"4997",0,3183,"chr12","3B2","hsat3_A1_A2_B3"
"4998",0,3183,"chr13","3B2","hsat3_A1_A2_B3"
"4999",0,3183,"chr14","3B2","hsat3_A1_A2_B3"
"5000",0,3183,"chr15","3B2","hsat3_A1_A2_B3"
"5001",0,3183,"chr16","3B2","hsat3_A1_A2_B3"
"5002",0,3183,"chr17","3B2","hsat3_A1_A2_B3"
"5003",0,3183,"chr18","3B2","hsat3_A1_A2_B3"
"5004",0,3183,"chr19","3B2","hsat3_A1_A2_B3"
"5005",0,3169,"chr2","3B2","hsat3_A1_A2_B3"
"5006",1,14,"chr2","3B2","hsat3_A1_A2_B3"
"5007",0,3183,"chr20","3B2","hsat3_A1_A2_B3"
"5008",0,3183,"chr21","3B2","hsat3_A1_A2_B3"
"5009",0,3183,"chr22","3B2","hsat3_A1_A2_B3"
"5010",0,3183,"chr3","3B2","hsat3_A1_A2_B3"
"5011",0,3183,"chr4","3B2","hsat3_A1_A2_B3"
"5012",0,3183,"chr5","3B2","hsat3_A1_A2_B3"
"5013",0,3183,"chr6","3B2","hsat3_A1_A2_B3"
"5014",0,3183,"chr7","3B2","hsat3_A1_A2_B3"
"5015",0,3183,"chr8","3B2","hsat3_A1_A2_B3"
"5016",0,3183,"chr9","3B2","hsat3_A1_A2_B3"
"5017",0,3183,"chrX","3B2","hsat3_A1_A2_B3"
"5018",0,3183,"chrY","3B2","hsat3_A1_A2_B3"
"5019",0,532,"chr1","3B3","hsat3_A1_A2_B3"
"5020",0,532,"chr10","3B3","hsat3_A1_A2_B3"
"5021",0,532,"chr11","3B3","hsat3_A1_A2_B3"
"5022",0,532,"chr12","3B3","hsat3_A1_A2_B3"
"5023",0,532,"chr13","3B3","hsat3_A1_A2_B3"
"5024",0,532,"chr14","3B3","hsat3_A1_A2_B3"
"5025",0,532,"chr15","3B3","hsat3_A1_A2_B3"
"5026",0,532,"chr16","3B3","hsat3_A1_A2_B3"
"5027",0,532,"chr17","3B3","hsat3_A1_A2_B3"
"5028",0,532,"chr18","3B3","hsat3_A1_A2_B3"
"5029",0,532,"chr19","3B3","hsat3_A1_A2_B3"
"5030",0,532,"chr2","3B3","hsat3_A1_A2_B3"
"5031",0,532,"chr20","3B3","hsat3_A1_A2_B3"
"5032",0,532,"chr21","3B3","hsat3_A1_A2_B3"
"5033",0,532,"chr22","3B3","hsat3_A1_A2_B3"
"5034",0,532,"chr3","3B3","hsat3_A1_A2_B3"
"5035",0,532,"chr4","3B3","hsat3_A1_A2_B3"
"5036",0,532,"chr5","3B3","hsat3_A1_A2_B3"
"5037",0,532,"chr6","3B3","hsat3_A1_A2_B3"
"5038",0,532,"chr7","3B3","hsat3_A1_A2_B3"
"5039",0,532,"chr8","3B3","hsat3_A1_A2_B3"
"5040",0,532,"chr9","3B3","hsat3_A1_A2_B3"
"5041",0,532,"chrX","3B3","hsat3_A1_A2_B3"
"5042",0,532,"chrY","3B3","hsat3_A1_A2_B3"
"5043",0,1238,"chr1","3B4","hsat3_A1_A2_B3"
"5044",0,1238,"chr10","3B4","hsat3_A1_A2_B3"
"5045",0,1238,"chr11","3B4","hsat3_A1_A2_B3"
"5046",0,1238,"chr12","3B4","hsat3_A1_A2_B3"
"5047",0,1238,"chr13","3B4","hsat3_A1_A2_B3"
"5048",0,1238,"chr14","3B4","hsat3_A1_A2_B3"
"5049",0,1238,"chr15","3B4","hsat3_A1_A2_B3"
"5050",0,1238,"chr16","3B4","hsat3_A1_A2_B3"
"5051",0,1238,"chr17","3B4","hsat3_A1_A2_B3"
"5052",0,1238,"chr18","3B4","hsat3_A1_A2_B3"
"5053",0,1238,"chr19","3B4","hsat3_A1_A2_B3"
"5054",0,1235,"chr2","3B4","hsat3_A1_A2_B3"
"5055",1,3,"chr2","3B4","hsat3_A1_A2_B3"
"5056",0,1238,"chr20","3B4","hsat3_A1_A2_B3"
"5057",0,1238,"chr21","3B4","hsat3_A1_A2_B3"
"5058",0,1238,"chr22","3B4","hsat3_A1_A2_B3"
"5059",0,1238,"chr3","3B4","hsat3_A1_A2_B3"
"5060",0,1238,"chr4","3B4","hsat3_A1_A2_B3"
"5061",0,1238,"chr5","3B4","hsat3_A1_A2_B3"
"5062",0,1238,"chr6","3B4","hsat3_A1_A2_B3"
"5063",0,1238,"chr7","3B4","hsat3_A1_A2_B3"
"5064",0,1238,"chr8","3B4","hsat3_A1_A2_B3"
"5065",0,1238,"chr9","3B4","hsat3_A1_A2_B3"
"5066",0,1238,"chrX","3B4","hsat3_A1_A2_B3"
"5067",0,1238,"chrY","3B4","hsat3_A1_A2_B3"
"5068",0,945,"chr1","3B5","hsat3_A1_A2_B3"
"5069",0,945,"chr10","3B5","hsat3_A1_A2_B3"
"5070",0,945,"chr11","3B5","hsat3_A1_A2_B3"
"5071",0,945,"chr12","3B5","hsat3_A1_A2_B3"
"5072",0,945,"chr13","3B5","hsat3_A1_A2_B3"
"5073",0,945,"chr14","3B5","hsat3_A1_A2_B3"
"5074",0,945,"chr15","3B5","hsat3_A1_A2_B3"
"5075",0,945,"chr16","3B5","hsat3_A1_A2_B3"
"5076",0,945,"chr17","3B5","hsat3_A1_A2_B3"
"5077",0,945,"chr18","3B5","hsat3_A1_A2_B3"
"5078",0,945,"chr19","3B5","hsat3_A1_A2_B3"
"5079",0,944,"chr2","3B5","hsat3_A1_A2_B3"
"5080",1,1,"chr2","3B5","hsat3_A1_A2_B3"
"5081",0,945,"chr20","3B5","hsat3_A1_A2_B3"
"5082",0,945,"chr21","3B5","hsat3_A1_A2_B3"
"5083",0,945,"chr22","3B5","hsat3_A1_A2_B3"
"5084",0,945,"chr3","3B5","hsat3_A1_A2_B3"
"5085",0,945,"chr4","3B5","hsat3_A1_A2_B3"
"5086",0,945,"chr5","3B5","hsat3_A1_A2_B3"
"5087",0,945,"chr6","3B5","hsat3_A1_A2_B3"
"5088",0,945,"chr7","3B5","hsat3_A1_A2_B3"
"5089",0,945,"chr8","3B5","hsat3_A1_A2_B3"
"5090",0,945,"chr9","3B5","hsat3_A1_A2_B3"
"5091",0,945,"chrX","3B5","hsat3_A1_A2_B3"
"5092",0,945,"chrY","3B5","hsat3_A1_A2_B3"
"5093",0,1438,"chr1","2A1","hsat3_A1_A4"
"5094",0,1438,"chr10","2A1","hsat3_A1_A4"
"5095",0,1438,"chr11","2A1","hsat3_A1_A4"
"5096",0,1438,"chr12","2A1","hsat3_A1_A4"
"5097",0,1438,"chr13","2A1","hsat3_A1_A4"
"5098",0,1438,"chr14","2A1","hsat3_A1_A4"
"5099",0,1438,"chr15","2A1","hsat3_A1_A4"
"5100",0,1438,"chr16","2A1","hsat3_A1_A4"
"5101",0,1438,"chr17","2A1","hsat3_A1_A4"
"5102",0,1438,"chr18","2A1","hsat3_A1_A4"
"5103",0,1438,"chr19","2A1","hsat3_A1_A4"
"5104",0,1438,"chr2","2A1","hsat3_A1_A4"
"5105",0,1438,"chr20","2A1","hsat3_A1_A4"
"5106",0,1438,"chr21","2A1","hsat3_A1_A4"
"5107",0,1438,"chr22","2A1","hsat3_A1_A4"
"5108",0,1438,"chr3","2A1","hsat3_A1_A4"
"5109",0,1438,"chr4","2A1","hsat3_A1_A4"
"5110",0,1438,"chr5","2A1","hsat3_A1_A4"
"5111",0,1438,"chr6","2A1","hsat3_A1_A4"
"5112",0,1438,"chr7","2A1","hsat3_A1_A4"
"5113",0,1438,"chr8","2A1","hsat3_A1_A4"
"5114",0,1438,"chr9","2A1","hsat3_A1_A4"
"5115",0,1438,"chrX","2A1","hsat3_A1_A4"
"5116",0,1438,"chrY","2A1","hsat3_A1_A4"
"5117",0,773,"chr1","2A2","hsat3_A1_A4"
"5118",0,773,"chr10","2A2","hsat3_A1_A4"
"5119",0,773,"chr11","2A2","hsat3_A1_A4"
"5120",0,773,"chr12","2A2","hsat3_A1_A4"
"5121",0,773,"chr13","2A2","hsat3_A1_A4"
"5122",0,773,"chr14","2A2","hsat3_A1_A4"
"5123",0,773,"chr15","2A2","hsat3_A1_A4"
"5124",0,773,"chr16","2A2","hsat3_A1_A4"
"5125",0,773,"chr17","2A2","hsat3_A1_A4"
"5126",0,773,"chr18","2A2","hsat3_A1_A4"
"5127",0,773,"chr19","2A2","hsat3_A1_A4"
"5128",0,773,"chr2","2A2","hsat3_A1_A4"
"5129",0,773,"chr20","2A2","hsat3_A1_A4"
"5130",0,773,"chr21","2A2","hsat3_A1_A4"
"5131",0,773,"chr22","2A2","hsat3_A1_A4"
"5132",0,773,"chr3","2A2","hsat3_A1_A4"
"5133",0,773,"chr4","2A2","hsat3_A1_A4"
"5134",0,773,"chr5","2A2","hsat3_A1_A4"
"5135",0,773,"chr6","2A2","hsat3_A1_A4"
"5136",0,773,"chr7","2A2","hsat3_A1_A4"
"5137",0,773,"chr8","2A2","hsat3_A1_A4"
"5138",0,773,"chr9","2A2","hsat3_A1_A4"
"5139",0,773,"chrX","2A2","hsat3_A1_A4"
"5140",0,773,"chrY","2A2","hsat3_A1_A4"
"5141",0,6942,"chr1","2B","hsat3_A1_A4"
"5142",0,6942,"chr10","2B","hsat3_A1_A4"
"5143",0,6942,"chr11","2B","hsat3_A1_A4"
"5144",0,6942,"chr12","2B","hsat3_A1_A4"
"5145",0,6941,"chr13","2B","hsat3_A1_A4"
"5146",1,1,"chr13","2B","hsat3_A1_A4"
"5147",0,6941,"chr14","2B","hsat3_A1_A4"
"5148",1,1,"chr14","2B","hsat3_A1_A4"
"5149",0,6942,"chr15","2B","hsat3_A1_A4"
"5150",0,6942,"chr16","2B","hsat3_A1_A4"
"5151",0,6942,"chr17","2B","hsat3_A1_A4"
"5152",0,6942,"chr18","2B","hsat3_A1_A4"
"5153",0,6942,"chr19","2B","hsat3_A1_A4"
"5154",0,6942,"chr2","2B","hsat3_A1_A4"
"5155",0,6942,"chr20","2B","hsat3_A1_A4"
"5156",0,6941,"chr21","2B","hsat3_A1_A4"
"5157",1,1,"chr21","2B","hsat3_A1_A4"
"5158",0,6942,"chr22","2B","hsat3_A1_A4"
"5159",0,6942,"chr3","2B","hsat3_A1_A4"
"5160",0,6942,"chr4","2B","hsat3_A1_A4"
"5161",0,6942,"chr5","2B","hsat3_A1_A4"
"5162",0,6942,"chr6","2B","hsat3_A1_A4"
"5163",0,6942,"chr7","2B","hsat3_A1_A4"
"5164",0,6942,"chr8","2B","hsat3_A1_A4"
"5165",0,6942,"chr9","2B","hsat3_A1_A4"
"5166",0,6942,"chrX","2B","hsat3_A1_A4"
"5167",0,6942,"chrY","2B","hsat3_A1_A4"
"5168",0,446,"chr1","3A1","hsat3_A1_A4"
"5169",0,446,"chr10","3A1","hsat3_A1_A4"
"5170",0,446,"chr11","3A1","hsat3_A1_A4"
"5171",0,446,"chr12","3A1","hsat3_A1_A4"
"5172",0,174,"chr13","3A1","hsat3_A1_A4"
"5173",1,117,"chr13","3A1","hsat3_A1_A4"
"5174",2,51,"chr13","3A1","hsat3_A1_A4"
"5175",3,39,"chr13","3A1","hsat3_A1_A4"
"5176",4,36,"chr13","3A1","hsat3_A1_A4"
"5177",5,21,"chr13","3A1","hsat3_A1_A4"
"5178",6,6,"chr13","3A1","hsat3_A1_A4"
"5179",7,2,"chr13","3A1","hsat3_A1_A4"
"5180",0,176,"chr14","3A1","hsat3_A1_A4"
"5181",1,126,"chr14","3A1","hsat3_A1_A4"
"5182",2,57,"chr14","3A1","hsat3_A1_A4"
"5183",3,47,"chr14","3A1","hsat3_A1_A4"
